iu_ac,libelle,t_1h,q,k,etat_trafic,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,etat_barre,date_debut,date_fin,geo_point_2d.lon,geo_point_2d.lat,geo_shape.type,geo_shape.geometry.coordinates,geo_shape.geometry.type
5385,PI_Zenith,2023-03-09T12:00:00+00:00,6228.0,15.95,Pré-saturé,2841,PI_Cloture,809,SI_Pantin,Ouvert,2005-01-01,2019-06-01,2.3946291324630367,48.89484296366493,Feature,"[[2.393861236078807, 48.89747159606963], [2.3953970288472664, 48.89221433126022]]",LineString
5385,PI_Zenith,2023-03-09T10:00:00+00:00,5534.0,14.1,Fluide,2841,PI_Cloture,809,SI_Pantin,Ouvert,2005-01-01,2019-06-01,2.3946291324630367,48.89484296366493,Feature,"[[2.393861236078807, 48.89747159606963], [2.3953970288472664, 48.89221433126022]]",LineString
5385,PI_Zenith,2023-03-09T02:00:00+00:00,1542.0,3.6,Fluide,2841,PI_Cloture,809,SI_Pantin,Ouvert,2005-01-01,2019-06-01,2.3946291324630367,48.89484296366493,Feature,"[[2.393861236078807, 48.89747159606963], [2.3953970288472664, 48.89221433126022]]",LineString
5385,PI_Zenith,2023-03-09T01:00:00+00:00,2292.0,5.05,Fluide,2841,PI_Cloture,809,SI_Pantin,Ouvert,2005-01-01,2019-06-01,2.3946291324630367,48.89484296366493,Feature,"[[2.393861236078807, 48.89747159606963], [2.3953970288472664, 48.89221433126022]]",LineString
6996,Belleville,2023-03-09T22:00:00+00:00,212.0,16.51778,Pré-saturé,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,2005-01-01,2019-06-01,2.403050311375447,48.87616484761794,Feature,"[[2.4035968153057445, 48.876294706732565], [2.4025038074451497, 48.876034988503314]]",LineString
6996,Belleville,2023-03-09T21:00:00+00:00,300.0,9.55222,Fluide,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,2005-01-01,2019-06-01,2.403050311375447,48.87616484761794,Feature,"[[2.4035968153057445, 48.876294706732565], [2.4025038074451497, 48.876034988503314]]",LineString
6996,Belleville,2023-03-09T20:00:00+00:00,367.0,14.66945,Fluide,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,2005-01-01,2019-06-01,2.403050311375447,48.87616484761794,Feature,"[[2.4035968153057445, 48.876294706732565], [2.4025038074451497, 48.876034988503314]]",LineString
6996,Belleville,2023-03-09T19:00:00+00:00,364.0,17.60889,Pré-saturé,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,2005-01-01,2019-06-01,2.403050311375447,48.87616484761794,Feature,"[[2.4035968153057445, 48.876294706732565], [2.4025038074451497, 48.876034988503314]]",LineString
6996,Belleville,2023-03-09T18:00:00+00:00,346.0,16.00833,Pré-saturé,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,2005-01-01,2019-06-01,2.403050311375447,48.87616484761794,Feature,"[[2.4035968153057445, 48.876294706732565], [2.4025038074451497, 48.876034988503314]]",LineString
6996,Belleville,2023-03-09T16:00:00+00:00,362.0,16.62834,Pré-saturé,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,2005-01-01,2019-06-01,2.403050311375447,48.87616484761794,Feature,"[[2.4035968153057445, 48.876294706732565], [2.4025038074451497, 48.876034988503314]]",LineString
6996,Belleville,2023-03-09T13:00:00+00:00,363.0,25.25222,Pré-saturé,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,2005-01-01,2019-06-01,2.403050311375447,48.87616484761794,Feature,"[[2.4035968153057445, 48.876294706732565], [2.4025038074451497, 48.876034988503314]]",LineString
6996,Belleville,2023-03-09T12:00:00+00:00,384.0,30.25722,Saturé,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,2005-01-01,2019-06-01,2.403050311375447,48.87616484761794,Feature,"[[2.4035968153057445, 48.876294706732565], [2.4025038074451497, 48.876034988503314]]",LineString
6996,Belleville,2023-03-09T10:00:00+00:00,396.0,27.29889,Pré-saturé,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,2005-01-01,2019-06-01,2.403050311375447,48.87616484761794,Feature,"[[2.4035968153057445, 48.876294706732565], [2.4025038074451497, 48.876034988503314]]",LineString
6996,Belleville,2023-03-09T08:00:00+00:00,417.0,25.24556,Pré-saturé,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,2005-01-01,2019-06-01,2.403050311375447,48.87616484761794,Feature,"[[2.4035968153057445, 48.876294706732565], [2.4025038074451497, 48.876034988503314]]",LineString
6996,Belleville,2023-03-09T07:00:00+00:00,371.0,19.92722,Pré-saturé,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,2005-01-01,2019-06-01,2.403050311375447,48.87616484761794,Feature,"[[2.4035968153057445, 48.876294706732565], [2.4025038074451497, 48.876034988503314]]",LineString
6996,Belleville,2023-03-09T05:00:00+00:00,124.0,22.35445,Pré-saturé,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,2005-01-01,2019-06-01,2.403050311375447,48.87616484761794,Feature,"[[2.4035968153057445, 48.876294706732565], [2.4025038074451497, 48.876034988503314]]",LineString
